ticker,profit_factor_raw,profit_factor_eff,profit_factor_diag,pf_capped,zero_loss,num_trades,ticker_score,total_return,gross_profit,gross_loss,gl_per_trade,atr_pct_med,maxdd,eligible,is_neg,num_neg_trades
IMO,4.213057791858198,4.213057791858198,4.0,1,0,7,0.9954536132298974,0.20230158640105267,0.2541732408837887,0.060329872847930684,0.008618553263990098,0.021454273725354713,-0.03528316291842892,1,0,3
NRIM,4.6123010824560176,4.6123010824560176,4.0,1,0,4,0.9083265810405813,0.1338043674163527,0.16886851287060586,0.03661263864862104,0.00915315966215526,0.02122890523582773,-0.036612638649506035,1,0,1
SIMO,3.59388784484186,3.59388784484186,3.59388784484186,0,0,8,0.995470091067545,0.3904399965740175,0.5079369395407556,0.1413335533744532,0.01766669417180665,0.036147791164658036,-0.1294824853500316,1,0,3
MLI,16.232433133896564,16.232433133896564,4.0,1,0,9,0.9984156789853158,0.2943316366633142,0.28659641777476896,0.017655789209831914,0.0019617543566479902,0.019136974037600566,-0.017608517370364396,1,0,2
ACWX,2.917614128115183,2.917614128115183,2.917614128115183,0,0,10,0.9809576449077013,0.056315732692303166,0.08540216634923692,0.029271234165707802,0.0029271234165707803,0.008607172643869742,-0.01452247627512171,1,0,5
EGO,2.837571391351101,2.837571391351101,2.837571391351101,0,0,5,0.9443265108834333,0.1565090380031806,0.24994668337344625,0.08808472066474948,0.017616944132949897,0.033785279468731756,-0.07816372354595735,1,0,2
AEM,1.0143540662916184,1.0143540662916184,1.0143540662916184,0,0,9,0.2837377577680537,-0.013021270369785176,0.2272261347350828,0.22401067071757286,0.02489007452417476,0.029322420048940766,-0.09238459445471225,1,1,4
IBM,3.498296652491165,3.498296652491165,3.498296652491165,0,0,5,0.9625870038345765,0.17265264517227608,0.23811882952674998,0.06806707754677799,0.013613415509355598,0.023677296761401095,-0.06693499008817538,1,0,2
CRS,1.7890061346834418,1.7890061346834418,1.7890061346834418,0,0,7,0.7459848619697304,0.07547680872070694,0.20095901288980192,0.11232997416487948,0.016047139166411355,0.03469478405243964,-0.10833740653005408,1,0,4
XME,1000000000.0,999.9999999999999,4.0,1,1,6,0.9881102184755315,0.4218734588031652,0.3647004818362294,0.0,0.0,0.024712525667350934,-1.000088900582341e-12,1,0,0
RTX,2.4256634441768767,2.4256634441768767,2.4256634441768767,0,0,8,0.9367237059242576,0.15741008663490663,0.2653748048176831,0.10940297816448945,0.013675372270561181,0.018755915232151303,-0.10563506648901233,1,0,3
AXP,9.066458758246103,9.066458758246103,4.0,1,0,6,0.9881102184755315,0.2438030622262901,0.25845326333428087,0.028506528317819024,0.004751088052969837,0.020915958451369124,-0.017381277861147848,1,0,2
TEL,2.002392099103633,2.002392099103633,2.002392099103633,0,0,6,0.8277051540139896,0.0903106808322085,0.1989349032981915,0.09934862576977023,0.016558104294961705,0.02063976805991777,-0.09748797769175532,1,0,3
ENVA,1.7706646012296927,1.7706646012296927,1.7706646012296927,0,0,6,0.7306889573752717,0.10647790283690961,0.27045253642022044,0.1527406919596158,0.025456781993269298,0.026596497942780344,-0.1122392838120213,1,0,3
TMO,2.2941206553128284,2.2941206553128284,2.2941206553128284,0,0,7,0.9121137917758723,0.026880135385263015,0.04777691336545806,0.020825806722420688,0.0029751152460600985,0.02417993630573244,-0.020714076376660007,1,0,3
NDAQ,12.225230120027975,12.225230120027975,4.0,1,0,6,0.9881102184755315,0.2120171329450613,0.21829137481489166,0.01785580906630755,0.002975968177717925,0.016870446626544026,-0.017810863500266838,1,0,2
NVGS,6.846133205586778,6.846133205586778,4.0,1,0,7,0.9954536132298974,0.28018071590533755,0.3063923605920813,0.044754075240903905,0.00639343932012913,0.022238442822383055,-0.034592963626299045,1,0,3
TCMD,29.253063352873053,29.253063352873053,4.0,1,0,5,0.9657429065563432,0.22517043553205496,0.22339062298254925,0.007636486486486524,0.0015272972972973048,0.03469947275922427,-0.006436486487292226,1,0,2
BLTE,4.354538281085871,4.354538281085871,4.0,1,0,6,0.9881102184755315,0.1826193921786028,0.22960679283394964,0.052728160372652336,0.00878802672877539,0.025869208018402493,-0.028771794526886274,1,0,3
MD,2.83529441872244,2.83529441872244,2.83529441872244,0,0,5,0.9441996814552708,0.1715555947306462,0.27032058603599596,0.0953412754072292,0.01906825508144584,0.03133245382585545,-0.09313507638181662,1,0,2
REMX,17.35267470028898,17.35267470028898,4.0,1,0,7,0.9954536132298974,0.4674515312391254,0.42590975428043226,0.024544328850545413,0.0035063326929350588,0.026645768025077926,-0.02454432885151081,1,0,1
RDVT,0.971094287640255,0.971094287640255,0.971094287640255,0,0,7,0.2604842832335748,-0.029730367428702387,0.24336318886782457,0.2506071675688605,0.03580102393840864,0.027742504409170473,-0.19382795616150406,1,1,5
BOOT,0.2974120583455308,0.2974120583455308,0.2974120583455308,0,0,4,0.05691344247797714,-0.03794250012465261,0.015973118937166974,0.05370703200812907,0.013426758002032267,0.034682044228123834,-0.05307165351266918,1,1,2
DLTR,3.6560993224140104,3.6560993224140104,3.6560993224140104,0,0,8,0.9959787879644194,0.2864701156121947,0.3758780672013147,0.10280849453322126,0.012851061816652657,0.031629139072847444,-0.10280849453398977,1,0,1
ADBE,0.7608468614558007,0.7608468614558007,0.7608468614558007,0,0,5,0.16225627553262512,-0.04289729131631259,0.11087418506686278,0.14572470582939206,0.029144941165878412,0.02462776536825671,-0.13842384533832852,1,1,4
ATI,2.300311009261615,2.300311009261615,2.300311009261615,0,0,5,0.8848680067245631,0.15582901383640735,0.308384007893199,0.13406187539492248,0.026812375078984495,0.03275058039769825,-0.12928393093937396,1,0,3
RGLD,1.6741844414277636,1.6741844414277636,1.6741844414277636,0,0,5,0.6616808993781311,0.06999851422808301,0.19925668043823092,0.11901716173416506,0.023803432346833013,0.02530174706435897,-0.10740642847702409,1,0,3
PLAB,12.813421261861592,12.813421261861592,4.0,1,0,6,0.9881102184755315,0.6101101100300943,0.5578289170955298,0.04353473640610532,0.007255789401017554,0.033140676117773556,-0.0395915942621482,1,0,2
NOW,1.22196004206372,1.22196004206372,1.22196004206372,0,0,7,0.4022740539234456,0.024974321793338916,0.2918078024270726,0.2388030642427963,0.03411472346325661,0.028193828397004784,-0.1834248756545812,1,0,4
LRCX,7.176866557274775,7.176866557274775,4.0,1,0,8,0.9977257078141145,0.5060323286384558,0.5113572891920658,0.07125077289805987,0.008906346612257483,0.036365435858393344,-0.07039011118309779,1,0,2
AAPL,0.17637556198177218,0.17637556198177218,0.17637556198177218,0,0,9,0.0698758319378009,-0.10248612652374078,0.022695016344026375,0.12867438146772187,0.01429715349641354,0.01999277717587571,-0.1024861265246384,1,1,6
VET,1.6026261956212913,1.6026261956212913,1.6026261956212913,0,0,4,0.5754847439511371,0.0397949526590875,0.12821176470588236,0.08000104145070361,0.020000260362675902,0.036063829787229246,-0.07836898604836351,1,0,3
ANDE,3.473699092793927,3.473699092793927,3.473699092793927,0,0,7,0.9919660295154197,0.24152174700868256,0.3246275534872741,0.0934529862303569,0.0133504266043367,0.02577603952243668,-0.052471964333494214,1,0,2
XSD,2.592493125451456,2.592493125451456,2.592493125451456,0,0,8,0.9571816217325413,0.09096948802951732,0.14940421916275184,0.05762955268656098,0.007203694085820123,0.019389593510509492,-0.051584311892579726,1,0,3
FTXL,2.8449746835315324,2.8449746835315324,2.8449746835315324,0,0,7,0.9741223539347273,0.14937986614340937,0.22906744763928252,0.08051651530161802,0.011502359328802574,0.01290552584670217,-0.07575726405133565,1,0,3
FTI,16.118763901359042,16.118763901359042,4.0,1,0,7,0.9954536132298974,0.3538956228127248,0.3372071512433582,0.020920161949572746,0.002988594564224678,0.02799506646567005,-0.012512700107479846,1,0,2
IMAX,3.026156511876219,3.026156511876219,3.026156511876219,0,0,6,0.974960689203988,0.19428589555174525,0.29332830410789706,0.09693097596133034,0.01615516266022172,0.02971078976640628,-0.08556816990765348,1,0,3
ABBV,0.9761502356544793,0.9761502356544793,0.9761502356544793,0,0,7,0.26294904245752776,-0.009880750394229532,0.13383031564863554,0.13710012123175522,0.01958573160453646,0.02074875816993453,-0.08668812946745053,1,1,5
ROST,0.6510049839154828,0.6510049839154828,0.6510049839154828,0,0,6,0.13926994746406748,-0.03382628483068684,0.05725860806982337,0.08795417774751939,0.014659029624586565,0.01870797229935418,-0.08209474919027704,1,1,3
HCA,1.3146679575229026,1.3146679575229026,1.3146679575229026,0,0,6,0.4568018486996882,0.025907978867765857,0.13121639001602875,0.09980952929229878,0.01663492154871646,0.02353083434099149,-0.09689501868749972,1,0,3
TAN,3.8938571493250307,3.8938571493250307,3.8938571493250307,0,0,7,0.9950639757145743,0.271504639233644,0.34669096642964414,0.08903535829241714,0.012719336898916734,0.029631763011725383,-0.08244700239879021,1,0,2
MSFT,2.9464926354061536,2.9464926354061536,2.9464926354061536,0,0,7,0.979112981525066,0.11404112986443726,0.18032615308345099,0.06120027279776122,0.008742896113965889,0.017992543171114546,-0.0593610067510425,1,0,3
NGL,1000000000.0,1000.0,4.0,1,1,3,0.8088425300473767,0.49332424473039893,0.4307748560481329,0.0,0.0,0.036819571865439674,-1.000088900582341e-12,1,0,0
CMI,3.5921456385099404,3.5921456385099404,3.5921456385099404,0,0,8,0.9954546822513046,0.13374812885613063,0.1871281701630742,0.05209370359512955,0.0065117129493911935,0.021778185593895584,-0.05105437949708991,1,0,6
