number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
450,1.830610957761878,2026-01-06 14:03:36.642500,2026-01-06 14:03:36.770530,0 days 00:00:00.128030,18,18,95,2.029129795626124,12,9,25,10,3.343937481636419,46,1,3,3.722418721628078,1.6107796268017762,COMPLETE
480,1.7918444955890713,2026-01-06 14:03:44.098766,2026-01-06 14:03:44.226947,0 days 00:00:00.128181,16,16,101,2.5328760574590437,10,10,25,6,4.245457544217951,38,1,3,4.9482624241472974,2.18352451116287,COMPLETE
461,1.7918444955890713,2026-01-06 14:03:39.362361,2026-01-06 14:03:39.517830,0 days 00:00:00.155469,17,16,100,2.2451069565192516,7,9,25,7,4.273773486372379,35,1,2,4.037149128362048,2.3073870161780894,COMPLETE
40,1.7324391203552443,2026-01-06 14:01:51.370244,2026-01-06 14:01:51.485864,0 days 00:00:00.115620,18,14,101,2.909938325738186,8,9,22,5,2.4041125716928224,45,1,9,4.455204404119518,2.62901903435068,COMPLETE
392,1.7324391203552443,2026-01-06 14:03:21.059192,2026-01-06 14:03:21.183300,0 days 00:00:00.124108,21,17,99,2.263244051226902,13,10,24,6,3.8088486821285152,40,1,3,3.5244586416338963,1.6099398845196364,COMPLETE
305,1.698011581193419,2026-01-06 14:02:58.328645,2026-01-06 14:02:58.490787,0 days 00:00:00.162142,13,16,96,3.6426859827102795,10,5,25,9,3.576843106134597,47,4,2,3.2031159338327715,2.676449306258876,COMPLETE
135,1.6912533292994596,2026-01-06 14:02:14.013760,2026-01-06 14:02:14.131651,0 days 00:00:00.117891,18,18,100,2.142029374692339,10,10,24,8,2.8176413683519947,39,1,2,3.662001485418549,1.7480269008664153,COMPLETE
274,1.682687754535966,2026-01-06 14:02:50.334516,2026-01-06 14:02:50.471340,0 days 00:00:00.136824,17,16,99,3.645309503951577,16,6,25,10,2.7346316242340603,47,3,4,4.050171394909535,2.5404486589775934,COMPLETE
459,1.682687754535966,2026-01-06 14:03:38.795366,2026-01-06 14:03:38.980724,0 days 00:00:00.185358,22,17,80,2.1177423669933244,13,8,25,10,3.733116585260091,46,1,4,3.583750073865219,1.6484874398533451,COMPLETE
415,1.6734906079243883,2026-01-06 14:03:27.160419,2026-01-06 14:03:27.283127,0 days 00:00:00.122708,21,18,99,2.1438919604471467,9,9,25,7,3.8625536513121586,37,1,4,3.31596776334873,2.973455261476884,COMPLETE
