number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
44,1.3648909194974557,2026-01-02 01:56:00.195313,2026-01-02 01:56:00.458044,0 days 00:00:00.262731,17,13,37,2.1009943423047153,8,4,39,4,3.6594137307056482,43,6,1,2.8687878090003256,2.801122853971079,COMPLETE
86,1.3631984975048632,2026-01-02 01:56:15.472641,2026-01-02 01:56:15.736119,0 days 00:00:00.263478,20,16,27,1.9591703826015414,8,3,32,3,3.4187472907170062,44,6,7,3.397422704749225,2.1887348538413716,COMPLETE
58,1.3568397489415889,2026-01-02 01:56:05.330165,2026-01-02 01:56:05.597035,0 days 00:00:00.266870,19,13,30,2.2232626479887907,9,7,38,4,3.9257324078615263,43,6,2,3.9378937274073733,2.40423867211497,COMPLETE
68,1.3155246925986004,2026-01-02 01:56:08.978591,2026-01-02 01:56:09.236349,0 days 00:00:00.257758,20,14,29,2.0369076441878518,10,4,34,3,3.957928308546522,44,6,6,4.224243371365829,1.9514550496504046,COMPLETE
76,1.3122504617194701,2026-01-02 01:56:11.939761,2026-01-02 01:56:12.199826,0 days 00:00:00.260065,18,13,26,2.0929300832288757,10,3,31,5,3.525405798280766,45,6,8,4.052400020581127,2.044896668504372,COMPLETE
36,1.3097703997091485,2026-01-02 01:55:57.384985,2026-01-02 01:55:57.644808,0 days 00:00:00.259823,18,17,27,2.2026984294718344,10,7,34,3,3.702052443412367,43,7,4,2.4488622719878492,2.609622970649104,COMPLETE
49,1.3020592364326102,2026-01-02 01:56:02.066150,2026-01-02 01:56:02.361310,0 days 00:00:00.295160,16,12,36,1.7543923760701978,10,3,40,4,3.562273285078872,45,6,2,3.1270917653009125,2.8279580780095497,COMPLETE
98,1.2884849434418932,2026-01-02 01:56:19.793891,2026-01-02 01:56:20.066686,0 days 00:00:00.272795,14,18,31,2.4318532996715962,10,2,27,5,3.774330453803914,43,5,7,4.967831803190764,1.9218028399356286,COMPLETE
35,1.2835630038383707,2026-01-02 01:55:57.027023,2026-01-02 01:55:57.287022,0 days 00:00:00.259999,19,14,36,2.0240127756996342,10,7,38,3,3.908429333037451,42,6,2,2.605088130998892,2.7210254968508845,COMPLETE
25,1.2656185496075725,2026-01-02 01:55:53.314879,2026-01-02 01:55:53.577527,0 days 00:00:00.262648,16,14,38,1.590016138261546,7,6,38,6,3.500893986389828,45,5,5,3.7518826193364494,2.7796508453259796,COMPLETE
72,1.263712658043105,2026-01-02 01:56:10.443228,2026-01-02 01:56:10.703449,0 days 00:00:00.260221,15,15,44,2.184386549319693,9,2,38,3,3.9832610924200123,40,6,1,2.610979015780449,2.4063599303777323,COMPLETE
23,1.2622666439745374,2026-01-02 01:55:52.613877,2026-01-02 01:55:52.868787,0 days 00:00:00.254910,20,14,48,1.9529838901653493,9,6,35,5,3.85168154754047,45,5,4,2.6477349395850314,2.744719228778751,COMPLETE
32,1.2614006099519928,2026-01-02 01:55:55.807951,2026-01-02 01:55:56.061688,0 days 00:00:00.253737,19,12,50,1.9149139924060086,10,7,37,3,3.563556859093758,43,6,7,3.2163479489200353,2.868845593734296,COMPLETE
42,1.2599470198061193,2026-01-02 01:55:59.491390,2026-01-02 01:55:59.750016,0 days 00:00:00.258626,20,11,47,2.164691274027328,10,7,40,3,3.1938739176037454,38,5,5,3.495900401176381,2.8187045770247976,COMPLETE
55,1.256945156814703,2026-01-02 01:56:04.283545,2026-01-02 01:56:04.538314,0 days 00:00:00.254769,15,15,40,1.5662456818591906,7,8,35,7,3.7192339357491155,44,5,8,4.960915490548391,2.694072164553084,COMPLETE
83,1.2524805320941348,2026-01-02 01:56:14.403791,2026-01-02 01:56:14.665583,0 days 00:00:00.261792,14,16,55,2.313478345494364,7,1,36,7,3.8775754046789555,43,5,3,3.0184680898293705,1.5175288941271279,COMPLETE
53,1.2522016268551626,2026-01-02 01:56:03.571593,2026-01-02 01:56:03.840398,0 days 00:00:00.268805,19,11,33,1.9469644413347882,10,6,34,3,3.7594987616754363,42,6,2,2.1948794025438416,2.5426971883434546,COMPLETE
92,1.2516721209019763,2026-01-02 01:56:17.669272,2026-01-02 01:56:17.927909,0 days 00:00:00.258637,19,20,20,2.221381040581282,7,6,34,4,3.2738705517964917,43,6,3,1.5277027745674814,2.421473487678743,COMPLETE
22,1.2494006417096337,2026-01-02 01:55:52.226610,2026-01-02 01:55:52.503698,0 days 00:00:00.277088,19,15,41,1.7279040674014683,8,6,32,5,3.8379671863298226,41,5,5,2.645698391680495,2.389202513918699,COMPLETE
37,1.2463697085122902,2026-01-02 01:55:57.740400,2026-01-02 01:55:57.993431,0 days 00:00:00.253031,16,18,28,2.1189205589496227,10,8,33,3,3.920442951704736,45,5,7,3.127400216833273,2.7128528620941963,COMPLETE
78,1.2382338595432716,2026-01-02 01:56:12.650383,2026-01-02 01:56:12.907095,0 days 00:00:00.256712,18,11,38,2.345058313426785,10,2,35,4,3.602295591939788,45,5,7,4.594434791102065,2.0001926646328223,COMPLETE
51,1.2324081084249057,2026-01-02 01:56:02.804966,2026-01-02 01:56:03.062602,0 days 00:00:00.257636,17,14,38,1.8198665318898506,9,3,40,6,3.7857205570023003,43,5,1,3.858676846774042,2.823258233244502,COMPLETE
95,1.2298534389780735,2026-01-02 01:56:18.727741,2026-01-02 01:56:18.990267,0 days 00:00:00.262526,19,12,28,2.3004964566188257,10,2,39,3,3.408720885187735,45,4,2,3.681692127394726,2.7135816688623344,COMPLETE
48,1.2286271443286834,2026-01-02 01:56:01.710581,2026-01-02 01:56:01.966032,0 days 00:00:00.255451,13,14,38,1.9498305247557683,10,8,39,8,3.8588856033713177,43,5,7,3.1019279235933856,2.5155169504514157,COMPLETE
6,1.2265475744104568,2026-01-02 01:55:45.193155,2026-01-02 01:55:45.481674,0 days 00:00:00.288519,17,13,39,1.6793913689074524,7,6,35,5,3.4019626215422436,42,5,5,3.4644701914932368,2.541934359909122,COMPLETE
54,1.2232320042373774,2026-01-02 01:56:03.931697,2026-01-02 01:56:04.191597,0 days 00:00:00.259900,20,11,45,1.7496551444557165,10,6,40,7,3.367215668031054,44,4,5,2.34119731135257,2.0441715156262052,COMPLETE
94,1.221406035375945,2026-01-02 01:56:18.374580,2026-01-02 01:56:18.635372,0 days 00:00:00.260792,20,15,32,2.228413330391483,10,2,38,3,3.7881377641908496,38,5,1,4.358075891921186,1.7187561209854108,COMPLETE
97,1.2136767637229255,2026-01-02 01:56:19.446205,2026-01-02 01:56:19.701051,0 days 00:00:00.254846,15,13,44,1.845391870789347,5,2,36,5,3.715560383045979,42,5,4,2.8495169712227377,2.7024302421016198,COMPLETE
46,1.2116407805179417,2026-01-02 01:56:00.954919,2026-01-02 01:56:01.221006,0 days 00:00:00.266087,19,13,33,2.4134666806660308,7,4,40,5,3.743939154708176,43,5,1,2.266775770285817,2.824441123816745,COMPLETE
