number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
87,0.901070236986339,2026-01-04 04:22:04.448570,2026-01-04 04:22:06.420072,0 days 00:00:01.971502,12,14,38,1.8075525723754442,10,6,24,13,3.4996952610186747,47,3,4,4.140023127001302,2.3574003124099914,COMPLETE
190,0.8959188854327451,2026-01-04 04:25:08.278127,2026-01-04 04:25:10.167391,0 days 00:00:01.889264,15,19,50,2.42853355259155,9,9,25,13,2.3182770750847057,47,3,9,4.73980294202327,2.3841020825995294,COMPLETE
46,0.8940601134524093,2026-01-04 04:20:47.899901,2026-01-04 04:20:50.206907,0 days 00:00:02.307006,13,13,42,1.9899735506496505,10,7,25,11,3.5304090742674914,47,3,4,3.8476292339493527,2.312102541955997,COMPLETE
118,0.8937546434084128,2026-01-04 04:22:59.470441,2026-01-04 04:23:01.485449,0 days 00:00:02.015008,17,20,48,2.3246762376795354,9,9,23,14,2.744747012989613,49,3,8,4.834862748916574,2.7197042380728136,COMPLETE
126,0.8929674782897508,2026-01-04 04:23:16.346379,2026-01-04 04:23:18.478510,0 days 00:00:02.132131,19,20,50,2.1942090309274596,9,9,23,15,2.0231782303391124,48,3,7,4.504110446450936,2.4087066022026242,COMPLETE
60,0.8923158152790884,2026-01-04 04:21:16.496935,2026-01-04 04:21:18.282445,0 days 00:00:01.785510,15,17,45,2.020280850841427,10,9,25,11,3.2421223795249112,49,3,7,4.9645879012523935,2.4857284376399305,COMPLETE
121,0.892119433361587,2026-01-04 04:23:06.428021,2026-01-04 04:23:08.249699,0 days 00:00:01.821678,16,20,49,2.5145108310401096,9,9,24,14,2.438504164503077,47,3,9,4.3781904665771245,2.5551833244786373,COMPLETE
199,0.8916961756249906,2026-01-04 04:25:25.317567,2026-01-04 04:25:27.085766,0 days 00:00:01.768199,16,20,47,2.5422694637825693,10,8,25,12,2.0418541040468465,48,3,9,4.309535166085064,2.007379428359903,COMPLETE
157,0.8910815616463618,2026-01-04 04:24:07.812302,2026-01-04 04:24:09.964291,0 days 00:00:02.151989,19,17,50,2.106365948063315,9,8,22,15,2.0024004214488778,49,3,6,3.8719657794868994,1.7553320966071757,COMPLETE
134,0.8905607238175726,2026-01-04 04:23:28.891484,2026-01-04 04:23:30.710631,0 days 00:00:01.819147,19,19,49,2.204523170488073,8,9,21,15,2.0239380392192885,49,3,8,4.294577349494692,1.6996272231947431,COMPLETE
160,0.8902125403152731,2026-01-04 04:24:14.398601,2026-01-04 04:24:16.190354,0 days 00:00:01.791753,20,16,48,2.0231212464640067,7,9,22,15,2.0973518818679904,47,3,8,3.5891727308401244,2.180651837365367,COMPLETE
