number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
270,2.854338374760561,2026-01-06 21:00:20.581988,2026-01-06 21:00:20.699767,0 days 00:00:00.117779,16,17,120,3.16204394862823,17,8,19,3,2.859671123189402,32,3,8,5.242212087810417,1.7010925986274121,COMPLETE
171,2.854338374760561,2026-01-06 20:59:57.486634,2026-01-06 20:59:57.604684,0 days 00:00:00.118050,26,18,120,3.38811239685921,13,10,20,3,2.974543098022201,30,2,9,5.535874251883607,1.642230079953547,COMPLETE
471,2.854338374760561,2026-01-06 21:01:09.589080,2026-01-06 21:01:09.713143,0 days 00:00:00.124063,22,19,120,3.266345682436341,10,10,20,4,3.8099308799810374,30,1,8,4.711772028325692,1.810127535788282,COMPLETE
325,2.834100844988146,2026-01-06 21:00:33.778232,2026-01-06 21:00:33.907777,0 days 00:00:00.129545,13,19,119,3.6651820436030516,20,9,25,5,4.256243837883989,32,1,7,5.549109539492975,2.0804301329292816,COMPLETE
53,2.834100844988146,2026-01-06 20:59:29.592217,2026-01-06 20:59:29.697848,0 days 00:00:00.105631,27,20,101,3.54580895239795,14,10,24,4,3.0622246016965837,36,3,5,4.595851229834108,1.5741675196545748,COMPLETE
261,2.826551427404882,2026-01-06 21:00:18.509939,2026-01-06 21:00:18.621356,0 days 00:00:00.111417,12,16,120,2.4038995172709634,13,6,19,3,2.838241531575343,34,3,10,5.765470717855635,2.0874446045783777,COMPLETE
65,2.826551427404882,2026-01-06 20:59:32.352451,2026-01-06 20:59:32.466907,0 days 00:00:00.114456,20,19,120,3.425769506807733,15,9,23,3,2.877873846123345,31,2,9,5.147773421029655,1.6310565272429252,COMPLETE
431,2.826551427404882,2026-01-06 21:00:59.748529,2026-01-06 21:00:59.859377,0 days 00:00:00.110848,13,20,120,3.2897617555204253,12,10,23,3,2.5793497465033957,34,2,10,4.644288391273957,1.6397440335064297,COMPLETE
318,2.826551427404882,2026-01-06 21:00:31.909124,2026-01-06 21:00:32.031469,0 days 00:00:00.122345,16,18,120,3.1370389353282158,14,5,20,4,2.839637142862119,32,3,9,5.715474415818292,2.304470980621188,COMPLETE
320,2.826551427404882,2026-01-06 21:00:32.448412,2026-01-06 21:00:32.620542,0 days 00:00:00.172130,13,19,120,3.6203705350297413,20,10,22,5,3.7108771575387207,32,1,10,5.737014594612331,1.9907848661042373,COMPLETE
153,2.826551427404882,2026-01-06 20:59:53.126061,2026-01-06 20:59:53.272971,0 days 00:00:00.146910,21,19,120,3.198515363215556,11,10,22,3,2.5164249615091925,32,1,10,4.951783329809941,1.6503847067671025,COMPLETE
493,2.826551427404882,2026-01-06 21:01:14.796585,2026-01-06 21:01:14.944143,0 days 00:00:00.147558,29,20,120,3.6793695390624968,8,9,22,3,2.5877364004096126,31,1,9,5.469911334428306,1.7997700672958317,COMPLETE
466,2.826551427404882,2026-01-06 21:01:08.341179,2026-01-06 21:01:08.455215,0 days 00:00:00.114036,14,20,120,3.526685768508496,14,7,23,3,2.022839223215048,34,3,7,5.8410919625112525,1.7941687059677094,COMPLETE
131,2.826551427404882,2026-01-06 20:59:47.901302,2026-01-06 20:59:48.013012,0 days 00:00:00.111710,16,20,120,3.902603251873342,16,10,25,3,3.4534965744383976,30,2,5,4.831651532397168,1.9368404209772618,COMPLETE
146,2.826551427404882,2026-01-06 20:59:51.442050,2026-01-06 20:59:51.568511,0 days 00:00:00.126461,16,20,120,3.790974393628646,20,9,21,3,3.572022603205397,34,1,9,5.797030115544392,1.6263746051073191,COMPLETE
392,2.826551427404882,2026-01-06 21:00:50.410215,2026-01-06 21:00:50.523104,0 days 00:00:00.112889,28,20,120,3.475837079686311,12,8,25,5,2.3414041092580824,30,2,8,5.124437030900508,2.14935935863471,COMPLETE
82,2.826551427404882,2026-01-06 20:59:36.424026,2026-01-06 20:59:36.533762,0 days 00:00:00.109736,16,20,120,3.524893862306657,12,9,22,3,2.8431523678304065,30,2,9,4.8646826679753135,1.974042517593054,COMPLETE
206,2.826551427404882,2026-01-06 21:00:05.879438,2026-01-06 21:00:05.992897,0 days 00:00:00.113459,26,20,120,3.537159788905339,9,10,22,3,3.7842700930356568,31,1,7,5.167791968890111,1.6472900956781735,COMPLETE
232,2.826551427404882,2026-01-06 21:00:11.821846,2026-01-06 21:00:11.930683,0 days 00:00:00.108837,14,19,120,3.430067198640326,19,10,21,4,3.406708228075922,34,1,10,5.671958643923805,1.529545529629873,COMPLETE
348,2.826551427404882,2026-01-06 21:00:39.407817,2026-01-06 21:00:39.521034,0 days 00:00:00.113217,20,20,120,3.942394649452949,18,10,25,3,3.6320114901044493,32,1,6,4.059688786780581,1.827703402397798,COMPLETE
210,2.826551427404882,2026-01-06 21:00:06.778921,2026-01-06 21:00:06.886486,0 days 00:00:00.107565,24,20,120,3.500743660018461,10,9,21,3,2.5664528464608933,31,1,7,5.412554949442442,1.5759690792111722,COMPLETE
105,2.826551427404882,2026-01-06 20:59:41.901662,2026-01-06 20:59:42.021126,0 days 00:00:00.119464,19,20,120,2.1984380230371743,13,10,25,3,3.206042515596766,33,4,6,5.62658897913416,1.6094949240726888,COMPLETE
386,2.826551427404882,2026-01-06 21:00:49.002467,2026-01-06 21:00:49.111575,0 days 00:00:00.109108,13,19,120,2.7141114781832445,19,10,23,4,2.724783023009778,31,1,4,5.1995985427542575,2.105001020139462,COMPLETE
155,2.826551427404882,2026-01-06 20:59:53.647496,2026-01-06 20:59:53.770311,0 days 00:00:00.122815,24,20,120,3.374655692030224,10,9,23,3,2.2630172938317643,30,1,9,5.07447883277032,1.795836991203895,COMPLETE
165,2.826551427404882,2026-01-06 20:59:56.114005,2026-01-06 20:59:56.228664,0 days 00:00:00.114659,16,19,120,3.917862989155226,18,10,25,5,3.2721685445656465,30,2,5,4.957850103068759,2.2811434048390016,COMPLETE
397,2.826551427404882,2026-01-06 21:00:51.568425,2026-01-06 21:00:51.697985,0 days 00:00:00.129560,19,20,120,3.9315984727702755,20,10,23,3,3.572006578141067,32,1,6,3.5346364995483737,2.1564620485257757,COMPLETE
83,2.826551427404882,2026-01-06 20:59:36.637996,2026-01-06 20:59:36.746386,0 days 00:00:00.108390,17,19,120,3.703138168851906,12,9,23,4,2.0531134809736398,30,2,9,4.6532858056524296,1.7609585691054659,COMPLETE
335,2.826551427404882,2026-01-06 21:00:36.239614,2026-01-06 21:00:36.358755,0 days 00:00:00.119141,13,18,120,3.4443585936885626,17,10,23,3,2.8103026767333708,33,1,4,4.743472987012084,1.696299427411466,COMPLETE
347,2.826551427404882,2026-01-06 21:00:39.182450,2026-01-06 21:00:39.292431,0 days 00:00:00.109981,18,20,120,3.3543288340689683,20,10,21,4,3.9974589948327997,32,2,9,5.806449448558076,1.9595289495292567,COMPLETE
345,2.826551427404882,2026-01-06 21:00:38.669953,2026-01-06 21:00:38.780163,0 days 00:00:00.110210,29,19,120,3.4501613217357447,10,8,25,3,2.5753172083548237,33,1,8,5.13169727317873,1.9518479258981822,COMPLETE
328,2.826551427404882,2026-01-06 21:00:34.471106,2026-01-06 21:00:34.585780,0 days 00:00:00.114674,22,18,120,2.8638946103247656,14,5,21,4,2.396243835185339,30,3,9,5.451248899391129,2.0376748092259764,COMPLETE
182,2.826551427404882,2026-01-06 21:00:00.001643,2026-01-06 21:00:00.163610,0 days 00:00:00.161967,16,19,120,3.472020048266738,13,9,23,3,2.100818377725573,33,2,8,5.039757214443896,1.6172531856077634,COMPLETE
