number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
450,1.830610957761878,2026-01-06 14:25:48.035715,2026-01-06 14:25:48.183680,0 days 00:00:00.147965,18,18,95,2.029129795626124,12,9,25,10,3.343937481636419,46,1,3,3.722418721628078,1.6107796268017762,COMPLETE
480,1.7918444955890713,2026-01-06 14:25:55.998141,2026-01-06 14:25:56.133285,0 days 00:00:00.135144,16,16,101,2.5328760574590437,10,10,25,6,4.245457544217951,38,1,3,4.9482624241472974,2.18352451116287,COMPLETE
461,1.7918444955890713,2026-01-06 14:25:51.051528,2026-01-06 14:25:51.189339,0 days 00:00:00.137811,17,16,100,2.2451069565192516,7,9,25,7,4.273773486372379,35,1,2,4.037149128362048,2.3073870161780894,COMPLETE
40,1.7324391203552443,2026-01-06 14:23:56.841507,2026-01-06 14:23:56.965639,0 days 00:00:00.124132,18,14,101,2.909938325738186,8,9,22,5,2.4041125716928224,45,1,9,4.455204404119518,2.62901903435068,COMPLETE
392,1.7324391203552443,2026-01-06 14:25:32.266540,2026-01-06 14:25:32.531693,0 days 00:00:00.265153,21,17,99,2.263244051226902,13,10,24,6,3.8088486821285152,40,1,3,3.5244586416338963,1.6099398845196364,COMPLETE
305,1.698011581193419,2026-01-06 14:25:07.208502,2026-01-06 14:25:07.343086,0 days 00:00:00.134584,13,16,96,3.6426859827102795,10,5,25,9,3.576843106134597,47,4,2,3.2031159338327715,2.676449306258876,COMPLETE
135,1.6912533292994596,2026-01-06 14:24:21.863636,2026-01-06 14:24:21.982550,0 days 00:00:00.118914,18,18,100,2.142029374692339,10,10,24,8,2.8176413683519947,39,1,2,3.662001485418549,1.7480269008664153,COMPLETE
274,1.682687754535966,2026-01-06 14:24:59.056776,2026-01-06 14:24:59.193106,0 days 00:00:00.136330,17,16,99,3.645309503951577,16,6,25,10,2.7346316242340603,47,3,4,4.050171394909535,2.5404486589775934,COMPLETE
459,1.682687754535966,2026-01-06 14:25:50.456707,2026-01-06 14:25:50.606740,0 days 00:00:00.150033,22,17,80,2.1177423669933244,13,8,25,10,3.733116585260091,46,1,4,3.583750073865219,1.6484874398533451,COMPLETE
415,1.6734906079243883,2026-01-06 14:25:38.831468,2026-01-06 14:25:38.960080,0 days 00:00:00.128612,21,18,99,2.1438919604471467,9,9,25,7,3.8625536513121586,37,1,4,3.31596776334873,2.973455261476884,COMPLETE
100,1.6116050058475004,2026-01-06 14:24:12.667660,2026-01-06 14:24:12.788732,0 days 00:00:00.121072,17,15,100,2.583490313246662,9,10,23,7,3.78326940833636,41,1,3,3.6644064203558924,2.271894570068889,COMPLETE
393,1.6116050058475004,2026-01-06 14:25:32.767990,2026-01-06 14:25:32.939891,0 days 00:00:00.171901,18,18,100,2.2827284577642972,11,10,25,7,3.9715502368167175,42,1,3,3.6276120109089383,2.233281617098034,COMPLETE
