number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
333,0.8539973314409689,2026-01-02 20:00:03.175613,2026-01-02 20:00:05.570816,0 days 00:00:02.395203,18,15,31,2.776738733839063,6,10,21,3,3.602410728493316,43,3,4,4.627680265899935,2.883511093116259,COMPLETE
302,0.8526118721337537,2026-01-02 19:59:05.334975,2026-01-02 19:59:07.005464,0 days 00:00:01.670489,18,19,46,2.6717283718982205,6,9,21,3,3.8589552472063953,45,3,1,2.928405501168447,2.784061928015811,COMPLETE
458,0.8520681803292676,2026-01-02 20:03:36.714880,2026-01-02 20:03:38.430520,0 days 00:00:01.715640,15,19,26,2.271247665317858,7,8,20,4,3.2981913290140468,45,3,6,2.3902251884548633,2.3392168625227305,COMPLETE
463,0.8487247544002123,2026-01-02 20:03:44.141001,2026-01-02 20:03:45.939698,0 days 00:00:01.798697,20,14,31,2.878933879732002,7,10,21,3,3.294017147278817,42,3,6,4.673444683691935,2.646545600900474,COMPLETE
495,0.8481147280847802,2026-01-02 20:04:35.370392,2026-01-02 20:04:37.040286,0 days 00:00:01.669894,15,18,47,2.4685548939381032,5,8,20,4,3.4849846841288596,45,3,6,3.959684725241465,2.224256932664721,COMPLETE
441,0.8474204891715329,2026-01-02 20:03:07.779615,2026-01-02 20:03:09.421682,0 days 00:00:01.642067,17,18,45,2.5885813134229823,5,8,21,3,3.2146769333559306,43,3,7,4.188469931873243,2.613815088273502,COMPLETE
472,0.8470356869273087,2026-01-02 20:03:57.170306,2026-01-02 20:03:58.963542,0 days 00:00:01.793236,12,18,21,2.2694298139962212,8,9,20,4,3.0963307053570337,43,3,6,1.7452560300616389,2.8352427034157035,COMPLETE
201,0.8468950591456286,2026-01-02 19:56:13.056251,2026-01-02 19:56:14.876622,0 days 00:00:01.820371,12,16,53,2.8929527194969897,6,8,20,4,2.5188250802435705,42,3,6,4.740476294424485,2.747130325227212,COMPLETE
347,0.8466580170901965,2026-01-02 20:00:32.234967,2026-01-02 20:00:33.895426,0 days 00:00:01.660459,10,15,42,2.166903929465478,4,8,21,3,3.562022656913157,45,3,3,3.04387290451029,2.126091326937183,COMPLETE
100,0.845923359448694,2026-01-02 19:52:52.098751,2026-01-02 19:52:53.801754,0 days 00:00:01.703003,17,15,38,2.3132079381633552,3,7,20,4,3.5234857128307606,44,3,4,3.036722499148203,2.6660590096073444,COMPLETE
81,0.8454837822137273,2026-01-02 19:52:17.089404,2026-01-02 19:52:18.868512,0 days 00:00:01.779108,13,19,52,2.0494501592523813,8,7,23,4,3.9145657789727517,41,3,7,1.8395498123076282,2.596917118319099,COMPLETE
438,0.844845970920971,2026-01-02 20:03:01.797000,2026-01-02 20:03:03.802641,0 days 00:00:02.005641,18,17,43,2.8629995563469732,6,9,21,3,3.4283103114862072,44,3,7,4.858919101801473,2.6909453287823246,COMPLETE
488,0.8435995808636021,2026-01-02 20:04:22.592718,2026-01-02 20:04:24.359374,0 days 00:00:01.766656,17,17,38,2.3693762102387774,2,6,21,4,3.337108201511681,41,3,4,3.7639055604015703,2.5207494527890737,COMPLETE
47,0.8427513285591614,2026-01-02 19:51:09.779038,2026-01-02 19:51:11.610297,0 days 00:00:01.831259,14,17,56,2.0128035033535814,8,10,20,3,2.3100817363765382,43,2,10,3.729960655051864,2.4536291821916065,COMPLETE
213,0.8425768390447862,2026-01-02 19:56:36.073111,2026-01-02 19:56:37.819466,0 days 00:00:01.746355,12,18,57,2.409698048628177,10,9,20,4,2.826593021388654,40,3,5,4.984553646973208,2.6398439397378923,COMPLETE
220,0.8424966986911177,2026-01-02 19:56:47.157940,2026-01-02 19:56:48.792587,0 days 00:00:01.634647,15,20,48,1.9363567460420599,3,9,21,4,2.462019095192284,41,3,5,3.8743120097687687,2.9144255513929953,COMPLETE
381,0.8424513284846104,2026-01-02 20:01:29.168713,2026-01-02 20:01:30.891857,0 days 00:00:01.723144,13,18,59,2.74162017957444,9,6,20,4,2.76204613278978,44,3,9,2.2255850749276975,2.9892307124080477,COMPLETE
285,0.8422624112536007,2026-01-02 19:58:34.204767,2026-01-02 19:58:36.238097,0 days 00:00:02.033330,11,15,48,2.4104751996767892,4,9,24,3,3.742926617221223,43,3,1,2.8061619442922563,2.296413182262908,COMPLETE
319,0.8419447500984706,2026-01-02 19:59:35.573154,2026-01-02 19:59:38.038195,0 days 00:00:02.465041,15,17,37,2.114665603101429,7,6,21,3,3.51951375491001,41,2,7,2.4161769286852572,2.492455190631588,COMPLETE
277,0.8412323368696442,2026-01-02 19:58:20.249973,2026-01-02 19:58:21.948851,0 days 00:00:01.698878,15,15,45,2.4640538969787062,8,5,20,3,3.3264985591112213,41,2,2,2.8205980109266378,2.9373813839103913,COMPLETE
250,0.8402802992391554,2026-01-02 19:57:31.605863,2026-01-02 19:57:33.309630,0 days 00:00:01.703767,16,16,60,2.267379738410023,6,9,20,3,3.75549196985336,45,3,3,1.7477521752458771,2.738769900161045,COMPLETE
98,0.8399871998868755,2026-01-02 19:52:48.377227,2026-01-02 19:52:50.124681,0 days 00:00:01.747454,15,18,54,2.328580873819051,7,8,22,3,3.7449705418175485,44,3,2,2.018318567899129,2.6185868568596296,COMPLETE
361,0.8398021352564206,2026-01-02 20:00:55.752075,2026-01-02 20:00:57.589175,0 days 00:00:01.837100,11,19,49,2.2985729891627993,4,6,21,3,2.6568058457753687,40,3,7,2.628120480197353,2.2697038037820945,COMPLETE
258,0.8393696367727567,2026-01-02 19:57:46.084772,2026-01-02 19:57:47.775087,0 days 00:00:01.690315,16,15,55,1.8407378716549696,7,8,20,3,3.8785680033519747,45,3,2,1.50374031938987,2.727904781765985,COMPLETE
