number,value,datetime_start,datetime_complete,duration,params_atr_period,params_base_period,params_channel_length,params_channel_multi,params_fast_period,params_fast_steepness,params_max_period,params_min_period,params_sl_multiplier,params_slow_period,params_slow_steepness,params_steepness,params_tp_multiplier,params_trail_multiplier,state
146,0.8995428497714099,2026-01-04 03:42:50.837559,2026-01-04 03:42:52.903672,0 days 00:00:02.066113,15,13,37,2.180910211409522,7,5,17,10,2.8891414432171927,49,4,4,4.252541614666629,1.601611757052946,COMPLETE
83,0.8985565907843979,2026-01-04 03:41:02.997823,2026-01-04 03:41:05.156354,0 days 00:00:02.158531,15,14,36,2.0432716061297658,6,5,19,10,2.749424855369985,48,4,4,4.350619674277077,1.34704032174752,COMPLETE
105,0.8974026470011848,2026-01-04 03:41:33.913757,2026-01-04 03:41:35.607484,0 days 00:00:01.693727,15,19,42,1.9984811699046006,5,8,25,11,2.428059946765727,47,3,4,3.85233194504397,1.8023571575311574,COMPLETE
182,0.8971281498239598,2026-01-04 03:43:54.900010,2026-01-04 03:43:56.715985,0 days 00:00:01.815975,18,12,42,2.1780702119166033,7,5,16,10,3.5859447486459946,48,4,2,3.9176578416404206,1.6757884211536673,COMPLETE
166,0.893506168822933,2026-01-04 03:43:27.303489,2026-01-04 03:43:29.150093,0 days 00:00:01.846604,13,20,37,2.219644698561196,8,7,23,14,2.6711573984040986,49,3,7,4.50678020247858,1.2021494847323697,COMPLETE
193,0.8924980978215667,2026-01-04 03:44:15.465821,2026-01-04 03:44:17.193999,0 days 00:00:01.728178,15,13,42,2.364070442584098,8,5,16,11,3.791020017617304,47,4,2,3.48863263068419,1.4913900069647976,COMPLETE
198,0.8917148844258055,2026-01-04 03:44:26.019143,2026-01-04 03:44:28.160865,0 days 00:00:02.141722,15,14,43,2.913305852922407,9,5,16,11,3.495023010045038,49,4,3,3.387689393421961,2.036407583682031,COMPLETE
104,0.8894167445152442,2026-01-04 03:41:32.129842,2026-01-04 03:41:33.819816,0 days 00:00:01.689974,15,19,37,2.1811293035630857,6,8,24,12,2.5773422430044013,47,3,6,3.825567115077133,2.2277357227083,COMPLETE
148,0.8893146864826356,2026-01-04 03:42:54.852272,2026-01-04 03:42:56.742845,0 days 00:00:01.890573,17,11,38,1.9280989517418803,7,6,18,10,3.4353518850937883,49,4,2,3.8171511229257202,1.4390727035668796,COMPLETE
181,0.8882159525783037,2026-01-04 03:43:53.098209,2026-01-04 03:43:54.799658,0 days 00:00:01.701449,15,14,36,1.9771358250415294,7,6,19,10,3.0241575389805653,49,4,4,4.511486842188733,1.6255097107639953,COMPLETE
163,0.8879723861198938,2026-01-04 03:43:20.280950,2026-01-04 03:43:22.794812,0 days 00:00:02.513862,14,17,39,2.049258484430587,6,9,25,14,2.7931453547865215,47,3,6,4.0483036245371204,1.3327147233391177,COMPLETE
115,0.887802368253328,2026-01-04 03:41:52.406460,2026-01-04 03:41:54.102895,0 days 00:00:01.696435,15,18,39,2.0885725591278903,6,8,23,12,2.9445587526766324,48,3,4,3.974121357371019,2.5560961168136687,COMPLETE
106,0.8872237143215849,2026-01-04 03:41:35.706437,2026-01-04 03:41:37.429436,0 days 00:00:01.722999,14,20,41,1.9574477791136669,7,8,23,11,2.4670568798894648,48,3,2,3.87630972010734,1.402277515173565,COMPLETE
112,0.8848752171289248,2026-01-04 03:41:46.853131,2026-01-04 03:41:48.525609,0 days 00:00:01.672478,15,19,36,2.2105331098772747,7,8,25,13,2.9137961452407164,49,3,6,4.2439698793180325,1.5719517876238722,COMPLETE
74,0.8844324429409858,2026-01-04 03:40:47.833228,2026-01-04 03:40:49.551277,0 days 00:00:01.718049,16,15,46,2.8783571847569425,8,5,21,12,3.5000910483758454,44,4,5,4.29852523091982,2.2056198693084847,COMPLETE
162,0.8840352247067008,2026-01-04 03:43:18.093067,2026-01-04 03:43:20.163646,0 days 00:00:02.070579,13,19,38,1.906214711472429,7,8,24,15,3.063232289286284,48,3,7,4.1297325172960555,1.844530113297442,COMPLETE
196,0.8839147829750938,2026-01-04 03:44:21.292348,2026-01-04 03:44:23.638641,0 days 00:00:02.346293,14,18,38,2.343136188320031,5,7,25,12,2.1699899701515877,47,3,9,4.118857694002518,2.3795292684985068,COMPLETE
168,0.8838560082036435,2026-01-04 03:43:31.392213,2026-01-04 03:43:33.290596,0 days 00:00:01.898383,14,20,43,1.9129035468478763,5,9,24,15,3.101228897155468,48,3,6,3.99596715081986,1.7013170994163773,COMPLETE
48,0.8837571305544724,2026-01-04 03:40:10.812016,2026-01-04 03:40:12.582949,0 days 00:00:01.770933,14,16,41,2.0083387614782935,7,5,22,10,2.3746430296813954,45,4,10,3.879496564055056,1.4099220757685378,COMPLETE
192,0.8836402820133595,2026-01-04 03:44:13.639284,2026-01-04 03:44:15.370700,0 days 00:00:01.731416,18,12,46,1.8433116005121601,8,5,16,11,3.148161410175654,41,3,2,4.429221266712755,1.7728180042625672,COMPLETE
97,0.8834556991370952,2026-01-04 03:41:20.875837,2026-01-04 03:41:22.607151,0 days 00:00:01.731314,15,16,37,1.8696377748989086,7,6,22,11,2.9164824931678854,47,3,6,3.535218927829668,1.7293425247698264,COMPLETE
82,0.8825099621628721,2026-01-04 03:41:00.913529,2026-01-04 03:41:02.881326,0 days 00:00:01.967797,15,13,39,1.8193978473701922,6,6,20,11,2.8946530080982114,45,4,6,3.8363856311253617,1.3315542761665655,COMPLETE
127,0.8820381117651321,2026-01-04 03:42:15.683260,2026-01-04 03:42:17.636624,0 days 00:00:01.953364,13,19,43,1.965234078293733,8,6,21,11,2.3781570537916816,46,3,5,3.5520816259839894,1.7710102071057476,COMPLETE
147,0.8818466662195876,2026-01-04 03:42:53.020794,2026-01-04 03:42:54.736086,0 days 00:00:01.715292,15,13,38,1.8168013333588717,7,5,19,10,3.190403783053469,47,4,2,3.9900202497084,1.6183460059022714,COMPLETE
45,0.8815488776462153,2026-01-04 03:40:06.746368,2026-01-04 03:40:08.569210,0 days 00:00:01.822842,18,19,40,2.7758712966981003,8,5,21,12,3.1331046562829457,43,4,5,4.263465312667124,2.4382827393043405,COMPLETE
47,0.8814702670746766,2026-01-04 03:40:08.887903,2026-01-04 03:40:10.662602,0 days 00:00:01.774699,18,14,40,2.6428242735512883,10,5,22,12,3.5129142184457685,43,4,4,4.49841133276715,2.452471480990471,COMPLETE
85,0.8814529534514688,2026-01-04 03:41:07.853938,2026-01-04 03:41:09.999146,0 days 00:00:02.145208,15,17,40,2.0660648597708766,5,7,19,11,3.065269413038987,47,3,3,4.889591674360724,1.7198775934721249,COMPLETE
123,0.8814337410692975,2026-01-04 03:42:06.909752,2026-01-04 03:42:08.686805,0 days 00:00:01.777053,13,17,40,2.1656779374596535,6,8,21,13,3.2514094064106396,47,3,3,4.774551196172099,1.7834221578358802,COMPLETE
75,0.8809820730703941,2026-01-04 03:40:49.662099,2026-01-04 03:40:51.363477,0 days 00:00:01.701378,16,16,40,1.9748754820874497,8,5,23,11,2.2658815215083803,41,4,10,4.0858505733440005,1.413152500116205,COMPLETE
50,0.8802238661515993,2026-01-04 03:40:14.531776,2026-01-04 03:40:16.197622,0 days 00:00:01.665846,17,17,42,2.016470364804378,7,6,22,10,2.4208961456930242,42,4,10,4.007196196883635,1.4246235602144415,COMPLETE
164,0.8802031192251512,2026-01-04 03:43:22.913124,2026-01-04 03:43:24.987874,0 days 00:00:02.074750,15,17,40,1.9253120742005951,7,9,23,13,3.1780277915906363,45,3,6,3.9036308335466785,1.2961793276756817,COMPLETE
79,0.8793020756592279,2026-01-04 03:40:55.328281,2026-01-04 03:40:57.217232,0 days 00:00:01.888951,15,15,43,2.0679242198711214,6,5,21,10,2.654393507690443,46,4,8,3.677514802225097,1.2632981621155526,COMPLETE
44,0.8791909789259388,2026-01-04 03:40:04.781897,2026-01-04 03:40:06.634125,0 days 00:00:01.852228,13,17,42,2.0801796447802685,6,5,19,10,2.5318185534615267,43,4,9,3.790027315564625,1.8097874534366352,COMPLETE
51,0.8786867548197621,2026-01-04 03:40:16.289175,2026-01-04 03:40:18.198034,0 days 00:00:01.908859,16,17,42,1.9217235910808517,7,7,22,10,2.780821998099383,41,4,10,4.0767331192748,1.3133409555379738,COMPLETE
43,0.8770697216002442,2026-01-04 03:40:02.727192,2026-01-04 03:40:04.654313,0 days 00:00:01.927121,17,16,42,2.6837980048210253,8,5,23,12,3.3742900520924723,43,4,3,4.047410305221427,2.210256044370353,COMPLETE
